hesitation_ms,correction_rate,response_latency,touch_pressure,swipe_velocity,replay_count,hint_request_count,stylus_deviation,inter_tap_interval,read_aloud_pause_ms,syllable_rate,disfluency_count,kalman_innovation,whisper_wer_proxy,label_CLI,label_PSI,label_VSI,label_FI,label_ES,label_ERI,profile
2965.559037278494,0.9105937225042836,3479.657383663991,0.760767764225198,77.67838394482837,4,4,15.731729768772169,1159.8140836754494,2428.0790882358683,1.168011286098202,8,5.978018980344904,0.4403,0.593,0.7134,0.4755,0.6098,0.4603,0.674,at_risk
2971.170030210309,0.5711561594720945,3318.1273046387005,0.7942432740764569,63.518419484819404,4,3,16.830300211608048,795.8654354144811,1313.980189170451,1.1548064892626309,4,4.763414451980291,0.6184,0.7002,0.7024,0.5058,0.7298,0.0921,0.8232,at_risk
894.2066389409724,0.14181043004467414,1446.6987326497024,0.6219870824150382,246.08045284661463,0,0,3.1496785551055595,319.1360562223455,442.4062885299854,3.5230830410805742,0,2.479102132345594,0.186,0.3917,0.027,0.0,0.1941,0.7179,0.1369,td
1766.8229044704,0.32097124575496916,2041.4659483019054,0.5501590522218862,146.7676288566705,0,0,7.192386285912132,477.50572189928334,1247.6880465611564,1.3889319755346432,3,9.028744592685875,0.3821,0.2538,0.2744,0.4219,0.4296,0.6659,0.3204,mild
3659.7342723850734,0.6091795209593682,2422.528483512761,0.655039890457291,114.81878456250432,2,1,12.89835566177966,901.8600311794786,2093.6106176688713,1.4556840523072943,7,20.09543450025796,0.7642,0.7388,0.6086,0.4957,0.6701,0.2329,0.8343,at_risk
1651.236185909866,0.7618312664689164,2129.6152824339597,0.6697078567174958,111.50647179162942,3,3,20.076199612808104,873.4575534754091,1858.3441723298836,1.0919539589679474,3,10.73035554085511,0.3064,0.4718,0.472,0.7163,0.8237,0.2118,0.8835,at_risk
3793.2719998740354,0.6343460815001593,3038.3767393570133,0.5687830037841566,113.03171811894757,3,3,21.593211176553417,1002.7786956023098,1522.4949897808447,1.5156676416645414,7,9.13170851811578,0.3953,0.8261,0.6105,0.7016,0.4772,0.0993,0.7025,at_risk
507.8730404906013,0.5719989599623999,682.7272099875988,0.3481612030132396,402.39784960431757,0,0,4.58161495978794,476.82473215732625,505.48229528052707,2.869279584907598,0,2.9730775664581843,0.175,0.1792,0.0572,0.0361,0.1126,0.7327,0.1069,td
1359.4657370563168,0.6477197364671906,1997.1355514785178,0.5936363790971438,190.0155235056265,1,5,8.524129471288,547.1208175428937,1228.8842887405306,1.984985511686275,0,10.000719649033996,0.616,0.4081,0.6319,0.4285,0.4615,0.5552,0.6662,mild
2052.9997329305716,0.9514148272229453,1809.5156423658505,0.7284388094702768,78.46828198613922,3,1,30.87011812636686,1105.5866328220884,1694.107832442558,1.2164935891454853,6,8.409753862524607,0.9203,0.5178,0.7701,0.5752,0.8906,0.3871,0.6027,at_risk
1583.4081089268661,0.3115312442431635,3360.0512825099,0.6157962904939297,112.81330046877417,3,1,15.722399380616757,384.098939550193,2053.7598364645346,1.4303037918985648,8,10.735207536567206,0.6675,0.5967,0.4176,0.5855,0.8593,0.2683,0.8072,at_risk
1488.0784743280974,0.32558824973195244,673.4210709478151,0.4441913000186568,339.1152345555694,0,1,4.071991226173215,467.9271156932202,587.1690706206788,4.2807871737095535,1,3.7885700156377142,0.1416,0.1911,0.1354,0.2417,0.2005,0.7071,0.1194,td
1527.1337254906975,0.568627866842726,1619.8646494731713,0.6209046323211497,100.97950006448859,1,0,25.707050190420507,876.3825781426867,2334.0323341202875,1.086738154736079,3,12.854596178024641,0.7575,0.6405,0.5882,0.6764,0.6462,0.2393,0.7201,at_risk
2517.5517785272486,0.6129198431502351,1862.7534044961567,0.6619817927248954,200.41088008152664,1,3,7.018825872915475,779.5578115528131,1318.5548930103773,2.727998157352456,1,8.739707960653066,0.401,0.4754,0.4271,0.4366,0.4183,0.6522,0.086,mild
3351.9948601262754,0.6983244501876918,2901.3615974552454,0.6503435091112476,141.17662572911007,1,1,20.641885474326223,952.2783625000955,1655.885553296761,1.2299948729488128,4,15.840784844673554,0.3222,0.8085,0.7721,0.9253,0.3465,0.2336,0.8318,at_risk
2930.170393726434,0.7814876539616586,2486.4934247151637,0.5843468044222818,130.84665187347105,4,6,11.158058796335693,1223.925173806921,1733.0303492716237,1.3727957466176417,3,13.630343525150156,0.2873,0.8451,0.7606,0.9474,0.5735,0.3198,0.6774,at_risk
2230.560571461692,0.4731681441117385,1837.2558122175883,0.5664292824004321,222.12211689299622,1,3,13.525844997597876,494.72540417367804,1039.058824534004,2.3592180165924135,2,8.419489398897644,0.512,0.5472,0.3502,0.169,0.411,0.6877,0.2758,mild
5068.796763157814,0.8099259810086874,2719.7513069447937,0.4712607317202696,233.0330787580364,3,3,22.50852540661178,622.9623722939076,1478.7194705563052,1.3990395487906067,1,17.816792868565088,0.871,0.6236,0.9059,0.8931,0.7166,0.3832,0.36,at_risk
3043.998067607698,0.9205407414132523,1278.180696879312,0.6995591408207305,44.66686395092705,2,1,19.20954197507433,720.54811535137,2048.9970492959637,0.907644430932675,3,10.226723784172849,0.7888,0.8403,0.7549,0.6719,0.7457,0.0975,0.5156,at_risk
3139.153003758845,0.6610422941860168,2052.6428382632284,0.6487106515509566,66.35773048168863,6,0,9.771698881378494,815.5212310611952,1199.4485898092794,0.8915724501184419,4,11.543134234375113,0.77,0.7307,0.6647,1.0,0.475,0.2675,0.5592,at_risk
2889.7712992240395,0.7254646422237716,2541.8092225166683,0.48187379071313496,93.9159051282757,4,3,24.58219973927098,912.4169946613989,1390.6754876936432,1.3949904160741105,8,13.250193763796082,0.6829,0.7965,0.6953,0.3332,0.816,0.3211,0.5856,at_risk
2569.789567873381,0.7876534807550732,1724.3399025398933,0.5249049186687456,37.4254396063167,3,4,25.174465372251245,740.8579861343275,1500.3900402953827,1.403958096794432,2,14.627788368088039,0.8186,0.6541,0.5078,0.645,0.7899,0.3161,0.7184,at_risk
2041.2853014921288,0.8708894756108836,2567.5091607049835,0.5662754515234706,129.91692018076023,1,3,27.19156189843393,1326.9019392029893,2596.2759177584157,1.117966729689586,5,12.948371437274037,0.5474,0.7482,0.7035,0.6036,0.7523,0.2601,0.5554,at_risk
3655.164485099147,0.7777205945923372,2742.08871814309,0.3940780364392583,104.65376227789322,1,0,23.214957186635765,1109.0978516409073,2208.7004350606844,0.568233916983889,3,6.327922880228813,0.5941,0.7095,0.6487,0.6832,0.6167,0.246,0.8545,at_risk
4207.822285522858,0.9763209488786861,2345.2119923937707,0.6344329977187294,93.15636429129565,0,4,22.772574233014176,1132.8608252459146,2117.9392819661407,1.4908599543504606,5,10.305164232017084,0.7884,0.6981,0.7029,0.7359,0.4586,0.2515,0.8295,at_risk
916.4000370856485,0.6549103767847939,973.1614429865549,0.4806749993168167,304.02366400274343,3,0,2.6680861472840305,404.1641894451985,420.69160419546733,3.367183642017106,0,2.654116416197141,0.3935,0.1158,0.1913,0.1656,0.26,0.8696,0.307,td
713.0352931382724,0.042309151668277374,818.7321695289709,0.6252654905557021,372.37954437819485,0,1,1.734961915995147,504.25424543105356,229.3686729901125,2.8979987909200786,0,3.0976185199512196,0.1774,0.1818,0.0836,0.0402,0.119,0.8553,0.1675,td
2559.594319523465,0.6579591545108012,3213.43748740917,0.5592668429446701,80.48398185320765,3,0,9.244420692572014,725.5319258494887,795.6284539811444,1.9189621683729867,7,6.346752689987353,0.9319,0.5667,0.6629,0.639,0.5846,0.3577,0.7395,at_risk
4049.849908217704,0.7443044407801245,2184.2196699425454,0.6246871128134834,51.218556365368656,0,5,12.609997396094215,919.9365101147216,1510.4965300897832,1.1390389032317612,9,15.300240285313498,0.5885,0.868,0.8595,0.6842,0.6392,0.3595,0.5927,at_risk
438.83569449594336,0.2735520982080841,849.6239118356593,0.5937791538525052,329.9245112975039,0,1,3.8075791666501573,404.28568623950633,764.1808108296495,3.2728758803534164,0,2.494519350969638,0.2752,0.2731,0.2517,0.1626,0.1885,0.9005,0.0677,td
1476.917873723103,0.29979365916805856,1401.4951014316,0.4640794723787594,171.42544892491216,1,0,10.797886858308953,671.0558551414379,974.8313318644047,1.790722216944494,1,7.088569681981035,0.5247,0.4377,0.5591,0.4199,0.288,0.4815,0.5552,mild
1259.6513103346197,0.4480937189446161,1434.9074162209804,0.6194741675304577,156.6849439890358,2,2,14.11038629750062,596.8998581174528,424.18854801774035,2.806142462597449,0,7.007253912503939,0.6208,0.2538,0.3984,0.4235,0.4667,0.4822,0.4426,mild
1730.2320037376262,0.44623449948447075,2234.3983887123527,0.6439132239093417,106.88800799936652,2,4,23.064045771018,1003.3583691589337,1474.2034048554367,1.458592425513669,4,12.084454411848714,0.9364,0.7105,0.5017,0.704,0.5558,0.2443,0.9519,at_risk
4007.978919631245,0.7693694890305014,3281.3005788641435,0.5600540103241697,63.99590887129384,3,0,20.65332462763735,1038.3480429161814,1556.6943913824643,1.5898534293272613,3,11.517996641809738,0.8546,0.6914,0.8158,0.5621,0.5374,0.2211,0.6802,at_risk
4237.754472554992,0.6249315949054581,2565.7856780744455,0.7173930500899521,152.81702517330834,6,4,16.21068751468374,1108.9434064613288,1588.7557858445998,1.2710802995157584,4,16.44448425675942,0.4051,0.8004,0.7322,0.6051,0.6047,0.3632,0.8695,at_risk
4067.3506776128775,0.5953149520847667,2698.403381938916,0.7497354122298479,141.6185673611225,3,4,15.598624856877898,1268.4239295977588,1238.8040059381156,1.3457874210829965,4,9.729021864208999,0.5534,0.6931,0.3846,0.5972,0.7836,0.4423,0.5027,at_risk
699.6518101902111,0.15725821184757582,808.7044943371479,0.4876853710700788,375.56282402696667,0,0,3.498403453415902,310.3598347956493,376.7566042194923,4.07479033557793,0,3.47453483711105,0.1571,0.1297,0.3064,0.2918,0.1549,0.7593,0.0088,td
3262.4245804160673,0.5593027406887199,3133.616724855751,0.5659233358584157,141.48170133442744,7,4,23.14714788031939,1010.3349437619436,1585.7330915071739,1.4401150423239535,6,18.782865630078906,0.8538,0.5864,0.5476,0.5028,0.6648,0.3421,0.8731,at_risk
4035.977039157361,0.7956987581154249,2397.321356973695,0.5532487382868455,94.72051712803292,8,2,21.58366503852711,1141.2780532683937,1792.4960162305479,1.1551342320138367,4,13.374580792143778,0.7092,0.8448,0.7405,0.9745,0.6903,0.3498,0.7649,at_risk
3120.7211265055057,0.5674404428266733,2985.3103349822586,0.5944532989489726,106.92584013604066,7,4,15.94576534950393,1034.7011531855687,1818.004310196539,1.0528358590949334,3,11.893216006150242,0.7753,0.6431,0.6439,0.7034,0.7442,0.2986,0.8611,at_risk
1217.208248775144,0.28236015177236434,636.8737132706897,0.3430561105945742,158.63346271752667,0,0,2.6364368446951714,503.682586604109,468.2661779155695,3.7397810459661414,0,2.133666428120849,0.3035,0.189,0.0699,0.2297,0.1593,0.9752,0.0,td
3307.8364833161186,0.8293446994176961,2389.73941470863,0.6793547169337137,68.18313596003586,4,3,20.726365827436076,1005.1145797925092,2116.033084978286,1.3021549345848153,4,10.505663514870204,0.6657,0.6529,0.6577,0.854,0.498,0.3471,0.8568,at_risk
1475.3296587400764,0.581885184759455,2110.4448163785664,0.6274920291950862,187.16243552583785,0,1,9.330757557862693,910.2081414919504,1468.577496337305,2.3709030521412853,0,5.459552186458813,0.5936,0.6045,0.4949,0.2989,0.3347,0.576,0.4201,mild
3554.4329394047263,0.8932678957148347,2581.914997623206,0.6381637947277566,154.57635410674976,4,2,20.529485300014553,1085.7993051484866,1301.8737963799442,1.1229960822621097,3,16.301829166914935,0.5644,0.7017,0.5251,0.7576,0.7119,0.1342,0.7022,at_risk
3206.77782425662,0.5645930951800736,1939.1037958310753,0.724818302530895,207.4092642046079,2,0,15.147340795625663,727.8264560210683,924.8567123138598,2.12562953556815,1,9.162682740216574,0.2753,0.5141,0.6706,0.4403,0.4663,0.5688,0.2729,mild
3964.798884512098,0.2904772425369917,2528.946446156307,0.8707250679472675,164.16095543126715,2,4,22.815704865875265,935.329041084645,1650.9315348854473,1.9958794041468582,10,17.81042813719964,0.6067,0.81,0.9192,0.5208,0.5253,0.1782,0.8493,at_risk
2308.215430407759,0.41020344004520337,1573.310744406867,0.5898382521430903,168.8327790862201,2,3,12.119189286125383,798.726225791978,1423.4396105345563,2.2664428593134853,2,7.87892781627305,0.5293,0.0757,0.4029,0.6584,0.6456,0.4226,0.4595,mild
1140.9392204774254,0.2128578154388418,1701.0807883227435,0.6429538028674711,178.15595383024208,3,2,10.810733141949171,492.6768002320875,1564.906069312432,1.8684713113652696,3,8.606935802776293,0.5903,0.3917,0.4654,0.4904,0.5103,0.5818,0.5235,mild
2109.7849742499534,0.5998350953587972,1403.8449560945949,0.4231205780054215,219.66150872913852,2,2,3.3887974527629545,619.957005472773,1615.3444554279222,1.9686703805948533,3,7.628426143922616,0.6664,0.3259,0.5666,0.3832,0.3633,0.4779,0.3668,mild
1586.7885701665377,0.23459061761735997,1662.0185025219898,0.5963878428129974,167.16763928541462,2,1,7.821790169024011,838.5580909958359,988.4117961188057,2.19586969743852,2,8.540841498600786,0.4216,0.3795,0.3579,0.2494,0.3191,0.4888,0.1239,mild
841.6669147061009,0.11031791363096789,708.2898481148186,0.4765381961479102,369.15739326855095,0,0,2.7428316967656983,301.43684164510523,486.8404348350594,3.281161332429284,0,4.241409007726929,0.5403,0.2427,0.1595,0.1921,0.0861,0.8516,0.1564,td
934.7587599734217,0.05110756396970115,944.0887959185916,0.21221498486596108,320.11659696894753,0,1,4.568777010101208,487.1034958694263,227.12240835275725,3.0562081241937444,3,2.7287056209696003,0.5014,0.1588,0.107,0.0032,0.1322,0.945,0.1095,td
874.1865923847703,0.2204509532274984,680.3639655897607,0.47406007394975086,280.7531633866171,0,0,6.7761018716265395,355.9708351126493,450.0106837156366,3.483493420662373,1,3.272883479711323,0.2028,0.3371,0.1954,0.2301,0.0791,0.8086,0.2377,td
2489.8131596800613,0.7405454024098101,2208.2229072565387,0.8630455152923977,145.27450070896123,4,1,14.087642370724542,656.6806069025992,1833.712340509399,0.8758347988025714,1,14.221118672705842,0.5854,0.7617,0.4961,0.7496,0.6554,0.2739,0.4975,at_risk
918.4492034618569,0.2332480161918015,671.7809234518304,0.6595113858797392,282.71769785950494,0,0,5.1386315018822515,209.58933146731934,427.7392322172335,2.6544214113350186,0,4.786082991721201,0.4082,0.3548,0.0946,0.0,0.303,0.955,0.2727,td
1159.587001062332,0.6722863720756592,924.3145544838834,0.486472994343375,269.1498328756231,1,0,8.748692739760283,419.78822950031173,483.7828326111512,2.807656777185193,1,1.6707692200553068,0.2236,0.3632,0.1313,0.1939,0.2084,0.7631,0.1617,td
2102.1747878251117,0.5092209425289448,1263.0224180277182,0.6044893539766235,215.90560481465388,1,0,15.663708355793712,655.325620389062,1108.4366881904575,2.02995851144174,1,9.726416201177695,0.2399,0.3952,0.6051,0.3157,0.5993,0.7174,0.3202,mild
3665.4066424167686,0.8593313393220939,2810.4076108201325,0.5010362979703317,115.20051320662851,8,2,15.188394640056543,983.2042101793273,2249.6497939816454,1.7893539324609653,1,15.171582114258728,0.693,1.0,0.7195,0.4891,0.703,0.2283,0.6147,at_risk
4882.5116267124,0.8347201524574331,3725.48912010649,0.6867893045197482,0.0,4,2,19.401163907365984,1236.3229304549182,1540.878976646753,1.1815928015540669,3,12.272566566533323,0.4673,0.859,0.9191,0.8217,0.7689,0.2651,0.6552,at_risk
904.4696081271005,0.2380620402408303,957.3724479684523,0.6260872505083502,332.8096230440525,0,1,3.6375647528156367,440.5660158939944,512.376450426676,2.634187072822388,0,3.443285465305394,0.1133,0.1848,0.1814,0.0721,0.1757,0.8621,0.079,td
1873.7945276608787,0.750836725377935,3798.9657107036073,0.48456819347735824,108.69580594089197,4,4,10.971563150910436,857.243475035641,1436.526623555859,1.7222370530702316,8,12.050555960090426,0.7728,0.6907,0.5048,0.646,0.6573,0.2492,0.861,at_risk
2746.320821597768,0.9170530887391041,2832.3165803895004,0.7256184103313983,176.84951063686134,2,1,16.62983868587141,931.2222988222983,2020.6512248361357,1.2308808340462216,5,16.71140378055876,0.6439,0.6717,0.6926,0.5509,0.5942,0.179,0.5915,at_risk
3248.5095180722246,0.6003581810890927,3384.813482967174,0.6859866901688717,145.48328401155985,5,5,28.837572382810805,1012.4746573840151,1981.7653223674242,1.338468198440002,3,4.551881874849154,0.6932,0.6005,0.4431,0.6303,0.611,0.1425,0.7375,at_risk
2964.039843941835,0.5125944558625567,2837.962152904745,0.5530077867880769,104.45093929808058,3,0,9.094304998869111,886.4950012266892,1710.0364272605566,1.7670994461055924,4,14.055816109218087,0.9074,0.8143,0.7676,0.7356,0.5619,0.2236,0.7155,at_risk
4354.959442358125,0.7887860245084976,2646.494525710265,0.6030870163421247,114.83911517544756,4,5,24.538603459849323,995.1146994457147,1702.4682997913712,1.1622117696064518,9,8.63870632288665,0.6975,0.7412,0.5061,0.5918,0.3214,0.1232,0.6913,at_risk
5100.094517019946,0.37678023609906636,2921.303498192844,0.7342570222764988,106.4958499729409,4,2,9.785077199067892,754.042265600426,2279.4605892532713,1.3374203005899903,2,7.697467831580072,0.6469,0.679,0.7498,0.5804,0.6127,0.4703,0.6159,at_risk
4064.334774471186,0.40407683667435074,2069.5138882827364,0.4135480155435899,95.39545964298657,4,7,16.199125677745375,509.554910185267,1550.6876769621258,1.6744135141454792,5,7.689271088756393,0.7042,0.6684,0.6984,0.4159,0.5709,0.1925,0.7571,at_risk
3274.558063772706,0.8635236815713327,2182.246658195779,0.7794107031707106,115.4191045364355,2,2,18.419421739222912,613.6864395273117,1940.8448266860664,1.2322223540390753,7,9.538913845635191,0.7645,0.6143,0.7707,0.5381,0.7404,0.096,0.7702,at_risk
2870.314661845116,0.6217733493096201,2723.4949245711055,0.7445203171537155,151.76233858108486,2,1,22.412305750329033,1091.2905313559338,1509.6990553671883,0.8014305118649826,5,11.649795009312127,0.5357,0.5732,0.8306,0.6124,0.4486,0.1017,0.5961,at_risk
590.1288529742426,0.019419278069211378,1138.5820090255424,0.4733156727901726,269.9455097353471,1,0,5.561229753903467,429.8070852479395,781.975930130275,3.5644503376177408,1,2.40826319334028,0.3552,0.2698,0.1902,0.2083,0.2374,0.8355,0.0997,td
3850.4014469734375,0.7978511583189268,2787.7469321102662,0.6590823044439164,139.3690363101158,2,0,27.211248782372483,1107.6897100584752,1561.8070854227994,1.6187180657571125,4,12.704677980704048,0.5278,0.7188,0.6265,0.7205,0.5468,0.3885,0.8599,at_risk
2365.775505510484,0.4514802263855776,1375.9433419248496,0.7166427917817737,224.00420837842714,2,0,8.509237631758179,903.1675395748017,1610.99577654071,2.5037940213923675,4,8.97203088628659,0.1907,0.4124,0.482,0.302,0.272,0.6777,0.3814,mild
1808.3018604240942,0.2191976590421167,1128.0410540948992,0.5318377214655979,223.5076349974857,1,3,8.039242376764705,1063.077616546299,1020.5193905914487,2.181437203153591,1,7.515649588498926,0.3574,0.6603,0.5231,0.4567,0.2216,0.4449,0.6206,mild
6520.99311763168,0.7259029110560539,3397.104449920198,0.5178551195483685,71.57659339440585,2,3,14.897868968732737,668.9457105549279,1598.3159618798595,1.0756080630811282,5,13.99323236228273,0.6507,0.7689,0.6239,0.6193,0.6606,0.2708,0.5717,at_risk
4194.470886078314,0.8237252368047631,2106.0887197002507,0.42598444786852796,93.17629392350656,8,7,10.901413084117848,879.0781968365209,1301.5621320472778,1.5561900254763574,9,8.884042957896682,0.3486,0.6697,0.6928,0.5675,0.7896,0.2492,0.7019,at_risk
1103.6571284040792,0.502346261506536,809.3438489568408,0.5146999408462586,229.1591131391311,0,0,4.910287622369372,318.3083698752742,457.4743450188735,2.442715078711678,1,3.486995193087619,0.3288,0.2813,0.2986,0.0815,0.1203,0.8802,0.1397,td
1899.1592247631324,0.2060746891558088,1874.5569036966176,0.6276651114303494,116.0493351214878,0,3,6.627057929045817,1028.886757507297,1119.9347732470592,2.2996003589187777,0,6.194745345864297,0.5998,0.4014,0.337,0.2617,0.4343,0.2318,0.399,mild
877.4275061625062,0.06127409313239565,681.5561672170595,0.4918433879569414,358.48864561036294,2,0,5.497742153532914,545.6200698889496,545.0881358868484,3.2575949437246288,1,3.4921192604461497,0.0481,0.1794,0.1611,0.1546,0.1096,0.9009,0.1329,td
1998.4840560770228,0.13144113428476417,1281.0829268302425,0.509988599036767,145.56566349680907,2,2,10.33850477710593,838.2678097397329,928.7542856947621,1.8699135569396594,3,7.609619719646604,0.7565,0.4771,0.36,0.4193,0.2228,0.7155,0.5069,mild
683.7005637918353,0.1376323068225361,534.9779225752482,0.5776702233709778,356.6078313816685,0,0,5.869969204263588,418.4288830003966,320.13849405225767,2.9389288053650957,2,3.410369379987116,0.0527,0.1451,0.1759,0.3663,0.2194,0.8139,0.061,td
1282.0665918022462,0.0767895468520016,515.2135462779884,0.6343127221733895,263.3321616449034,1,0,5.669214583461443,487.3133105707493,506.8841196689184,2.321345779800386,0,3.099386237334872,0.2782,0.0572,0.1271,0.1525,0.3074,0.7462,0.2561,td
3957.482602812118,0.8759703133376642,2357.6295102755116,0.7939228166338059,92.81904680686918,7,2,22.464486634917105,1071.1621602274238,1719.2205473577944,1.709717867453207,3,11.182285760767833,0.7077,0.5353,0.4952,0.565,0.6554,0.2602,0.5329,at_risk
1187.8979265809116,0.42024367264402035,631.4005258545726,0.5072528052635967,406.3352822104902,0,0,7.214607318207827,513.8948840596477,348.2517833070236,3.095406154705031,0,3.2696893790610906,0.2633,0.3894,0.1755,0.1322,0.2575,0.7897,0.0,td
3007.5830605831216,0.6701023009737359,2591.3878989067125,0.6792315190453607,123.87984708552929,8,2,16.60382877313491,865.5213781584534,1411.6243107694402,1.6057692079530208,2,9.052697694530211,0.3584,0.9073,0.7776,0.6834,0.8947,0.2703,0.7376,at_risk
897.1338945849656,0.5246695581760819,636.7480377885944,0.5533471512613926,304.8304560485101,1,2,10.724527154569042,432.4660055712166,378.43295402598756,2.648679305578767,1,2.408647932924581,0.2022,0.1943,0.1686,0.1669,0.2425,0.9185,0.1445,td
1432.4385303763372,0.6776865576709252,1967.3104485569297,0.7372135098536461,131.7399982490263,1,0,11.916593026269247,486.0694656483877,789.9790998621277,1.97949953083151,1,9.079295349578368,0.3186,0.5505,0.2987,0.2123,0.3928,0.5472,0.2787,mild
2089.7971506397926,0.908242984069726,2420.9231962437448,0.7879773924638429,121.13883164437709,3,1,19.82364568646352,592.0651955223759,1778.5593168558155,1.0633207738357906,6,22.38091093943501,0.4221,0.7785,0.7678,0.3183,0.8566,0.2596,0.8795,at_risk
391.61835525801104,0.19599932567314624,873.2095594998357,0.39410583117685083,276.58185275088334,0,0,6.978593990866933,432.03807376068914,296.8593253933682,3.2430315238267076,1,0.22560043724230106,0.2199,0.156,0.1942,0.0481,0.3189,0.815,0.0652,td
4099.480129118956,0.5811905072427018,2388.987538816334,0.3914041735399874,96.72739538883434,6,3,15.674899544145122,903.3783340043169,2092.262642324847,1.2835734994696943,3,10.559905510753913,0.4504,0.7307,0.8046,0.5013,0.648,0.2762,0.5726,at_risk
942.1246986914057,0.32074151844414844,1076.3468127311617,0.7077499831912286,356.80775613829655,1,0,5.567801186259842,358.2226635378461,244.383186977724,3.062193104520067,0,3.4879997554738114,0.2241,0.1553,0.1566,0.2795,0.2142,0.8238,0.1482,td
3025.673185347024,0.7254767887125707,2325.6911760842277,0.6629614165441181,143.3677977670411,5,3,18.891647936316186,868.7615263818128,1577.2602832707455,1.1786822715631344,4,9.93822744442608,0.7616,0.65,0.6117,0.4555,0.5694,0.2809,0.7582,at_risk
1446.4833834226597,0.6631896910060879,1219.6864218391306,0.4542047410671815,208.05057564990503,1,0,13.760268542995487,390.15410654612464,687.160124159421,2.3373828285274727,0,10.501149288709914,0.6118,0.2969,0.5897,0.4307,0.331,0.6366,0.7314,mild
3025.9063201524395,0.730577774483036,2799.682291896481,0.6552292795796734,191.95991107378993,5,2,13.053224724439383,973.6077667314147,1484.9327190305073,1.256122704485448,4,16.23619125692614,0.7076,0.7033,0.628,0.4793,0.5522,0.239,0.8491,at_risk
2291.4271875510417,0.3106869804265174,1658.2026210526467,0.5802068848905145,221.81313067105947,0,1,8.43226266142426,645.553963430324,1444.9399307782041,1.9299431456064913,3,5.752054878708519,0.6169,0.3841,0.4654,0.6065,0.3855,0.6041,0.4432,mild
1810.825966378431,0.33703511310755757,1238.0799665045097,0.6815590588473128,199.95048113511714,1,2,11.63459761824656,591.7904368818934,841.5597086733213,2.625554610387374,4,3.2736991050929305,0.7636,0.6718,0.3347,0.4749,0.5738,0.5385,0.4557,mild
470.9255233647221,0.10307315947105333,826.6315159366102,0.7192003944296431,254.16881012868393,0,0,8.388397949161597,322.00175285934796,472.1582649157033,3.042525286430612,0,4.422376262666129,0.3026,0.1814,0.1469,0.1251,0.1041,0.9279,0.111,td
1256.5195305531704,0.16490456757841904,873.4405843104978,0.6928332944467106,295.0967351860214,2,1,6.526565092951226,311.8268754359142,479.67634669157457,3.126368847701073,0,4.495964379028574,0.0904,0.0065,0.2227,0.1527,0.2473,0.7802,0.0292,td
603.5531965955831,0.1432711768925707,837.007209473061,0.5155148128226431,303.2079732654716,0,0,5.367938533267661,438.880650273614,158.53316290879616,3.458610298343796,0,3.764048865243571,0.1051,0.0535,0.0757,0.1827,0.1371,0.7364,0.2125,td
2226.4702904663404,0.5517874623526468,1340.767488586559,0.5884502084487575,168.6050836337076,1,0,12.194780762810286,949.1473797863853,902.4556398308305,1.3648101443162965,1,6.9526155164492724,0.309,0.4027,0.4317,0.5288,0.5112,0.3453,0.519,mild
3289.4037579531678,0.6416484278577212,2690.5894854852154,0.79207269486702,91.84376862297866,4,2,7.349258209244374,1037.6250984881895,1837.3463445239167,1.2005255515881936,4,11.702204835842693,0.4707,0.7894,0.5919,0.6439,0.5766,0.2233,0.9128,at_risk
547.7283523666271,0.21939218352011464,543.6838982169189,0.42483746233535985,289.4744746911925,0,0,3.2544850831060668,355.0814010415984,428.3103830262129,3.99387818291643,0,2.223042166864212,0.0825,0.1473,0.0867,0.1637,0.4684,0.8696,0.1326,td
2668.0196100096377,0.37858817243099,3528.000389765571,0.6525328326662102,150.9904294158054,2,3,20.198706978015892,733.4528235951993,2112.0233344521434,1.4938824009469884,5,19.96665755651268,0.5749,0.7393,0.6218,0.5599,0.434,0.2776,0.8379,at_risk
914.3564436949214,0.3802807801835894,702.7472569277191,0.3529489526062879,263.97526659410045,0,0,6.056640646557753,350.81168158896185,277.27580693774325,3.1173791651181713,1,3.7419841750055958,0.3021,0.0799,0.2135,0.1182,0.1884,0.7983,0.1604,td
3566.019634624716,0.7406107334654494,2855.783525693487,0.7792928434703509,137.14878691624588,1,1,20.064282589987783,1123.0725918653789,1790.6507432016429,0.5168336993952556,4,10.530382590390563,0.5297,0.8185,0.8259,0.5572,0.6636,0.3226,0.6509,at_risk
793.5674823627207,0.3284601736641362,740.8816033564684,0.3558668865494128,284.5121445900836,0,0,5.4834224447664095,453.3520991267071,480.82344514885483,2.7193878830812284,0,3.609842978266268,0.362,0.1623,0.2419,0.2362,0.338,0.8613,0.3288,td
746.1792218089147,0.39222745569131,968.8949405927525,0.6426974163664363,214.75848137656766,0,0,4.643334046301686,354.7193445231931,423.8678774439918,4.369457343041864,0,1.760552463299368,0.2994,0.2048,0.0423,0.0575,0.2172,0.8289,0.0833,td
2564.499088116924,0.6901968785541405,2382.5076714024635,0.6731731761745792,105.82818283583977,4,1,24.672624515459788,1121.5322990332138,1507.9892448827754,1.5800268665787804,5,11.718495239571038,0.4899,0.8097,0.6516,0.521,0.6077,0.3155,0.7388,at_risk
724.7562279781056,0.33357713055347055,915.8676540841776,0.5572138259896509,266.20214005579635,0,2,7.995132272174271,433.06013012305647,416.95610284010735,3.817655200482659,1,5.434733237285995,0.1486,0.1073,0.3582,0.1655,0.2464,0.7784,0.0938,td
